url,address,neighborhood,rent,beds,baths,flexs
https://www.renthop.com/listings/461-wyona-st/na/15508018,461 Wyona St,"East New York, Eastern Brooklyn, Brooklyn",2200,2,1.0,
https://www.renthop.com/listings/461-wyona-st/na/15507998,461 Wyona St,"East New York, Eastern Brooklyn, Brooklyn",2200,2,1.0,
https://www.renthop.com/listings/first-avenue/na/15729696,First Avenue,"East Village, Downtown Manhattan, Manhattan",4875,3,1.0,
https://www.renthop.com/listings/copy-of-280-mulberry-st/4e/15789691,Copy of 280 Mulberry st,"NoLita, Downtown Manhattan, Manhattan",3300,2,1.0,
https://www.renthop.com/listings/columbus-ave-sexy-studio/na/15823441,Columbus ave Sexy Studio ,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",3333,0,1.0,
https://www.renthop.com/listings/west-11th-street/06b/15787939,West 11th Street,"West Village, Downtown Manhattan, Manhattan",3200,1,1.0,
https://www.renthop.com/listings/903-st-johns-pl/3c/15825224,"903 St. Johns Pl, Apt 3C","Crown Heights, Central Brooklyn, Brooklyn",2370,2,1.0,
https://www.renthop.com/listings/411-west-35th-street/9v/15777572,"411 West 35th Street, Apt 9V","Hell's Kitchen, Midtown Manhattan, Manhattan",4172,1,1.0,
https://www.renthop.com/listings/bond-street/2000/15653396,Bond Street,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",4500,2,1.0,
https://www.renthop.com/listings/orchard-st-stanton-st/na/14196537,Orchard St. & Stanton St. ,"Lower East Side, Downtown Manhattan, Manhattan",2200,0,1.0,
https://www.renthop.com/listings/west-71-street/7c/15698953, West 71 Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3395,1,1.0,
https://www.renthop.com/listings/west-115th-street/3d/15727814,West 115th Street,"Little Senegal, Central Harlem, Upper Manhattan, Manhattan",4700,4,2.0,
https://www.renthop.com/listings/420-east-79-street/7d/15817702,"420 East 79 Street., Apt 7D","Upper East Side, Upper Manhattan, Manhattan",5950,2,2.0,
https://www.renthop.com/listings/gold-street/19b/15782893,Gold Street,"Financial District, Downtown Manhattan, Manhattan",3895,1,1.0,2.0
https://www.renthop.com/listings/broad-street/1301/15639771, Broad Street,"Financial District, Downtown Manhattan, Manhattan",5546,1,2.0,2.0
https://www.renthop.com/listings/e-57th-st/5a/15346358,E 57th St.,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan",3735,1,1.0,
https://www.renthop.com/listings/600-west-218th-street-6f/6f/15651036,"600 West 218th Street, Apt 6F","Inwood, Upper Manhattan, Manhattan",2650,2,1.0,
https://www.renthop.com/listings/58-bushwick-ave/5a/15825156,"58 Bushwick Ave, Apt 5A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2800,1,1.0,
https://www.renthop.com/listings/4321-broadway/5c/15670960,"701 W 184 St, Apt 5C","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",1725,1,1.0,
https://www.renthop.com/listings/250-west-105-street/2a/15809752,"250 West 105 Street, Apt 2A","Upper West Side, Upper Manhattan, Manhattan",2375,0,1.0,
https://www.renthop.com/listings/66th-and-york/5fe/14944314,66th and York ,"Upper East Side, Upper Manhattan, Manhattan",2035,1,1.0,
https://www.renthop.com/listings/east-74-street/2a/15122550, East 74 Street ,"Upper East Side, Upper Manhattan, Manhattan",3000,1,1.0,
https://www.renthop.com/listings/west-58th-street-and-6th-avenue/12e/15751893,West 58th Street And 6th Avenu...,"Theater District, Midtown Manhattan, Manhattan",2495,0,1.0,
https://www.renthop.com/listings/west-36th-street-and-10th-avenue/3d/15751948,West 36th Street And 10th Aven...,"Hell's Kitchen, Midtown Manhattan, Manhattan",2500,1,1.0,
https://www.renthop.com/listings/bond-st/818/15781190,Bond St,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3850,1,1.0,
https://www.renthop.com/listings/471-e-35th-street/1/15727885,"471 E 35th Street, Apt 1","East Flatbush, Central Brooklyn, Brooklyn",2850,3,1.0,4.0
https://www.renthop.com/listings/west-70th-street-and-broadway/906/15776628,West 70th Street and Broadway,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",9125,3,3.0,
https://www.renthop.com/listings/631-edgecombe-avenue/6f/15825144,"631 Edgecombe Avenue, Apt 6F","Washington Heights, Upper Manhattan, Manhattan",1900,1,1.0,
https://www.renthop.com/listings/291-metropolitan-avenue/3a/15823563,"291 Metropolitan Avenue, Apt 3...","Williamsburg, Northern Brooklyn, Brooklyn",4209,2,1.0,
https://www.renthop.com/listings/102-w-29/3e/15611240,102 W 29,"Chelsea, Midtown Manhattan, Manhattan",8177,5,2.0,6.0
https://www.renthop.com/listings/86-clinton-st/2/15716556,"86 Clinton St, Apt 2","Lower East Side, Downtown Manhattan, Manhattan",2550,0,1.0,
https://www.renthop.com/listings/halletts-point/1420/15653389,Halletts Point,"Astoria, Northwestern Queens, Queens",5800,3,2.0,
https://www.renthop.com/listings/wall-street/na/14902937,Wall Street,"Financial District, Downtown Manhattan, Manhattan",3474,1,1.0,
https://www.renthop.com/listings/19-east-128th-street/18/15798445,"19 East 128th Street, Apt 18","East Harlem, Upper Manhattan, Manhattan",2600,3,1.0,
https://www.renthop.com/listings/center-boulevard/10j/15674352,Center Boulevard,"Hunters Point, Long Island City, Northwestern Queens, Queens",5500,3,3.0,
https://www.renthop.com/listings/center-boulevard/727/15674354,Center Boulevard,"Hunters Point, Long Island City, Northwestern Queens, Queens",4450,2,2.0,
https://www.renthop.com/listings/271-west-47th-street/14g/15151643,"271 West 47th Street, Apt 14G","Theater District, Midtown Manhattan, Manhattan",2930,0,1.0,
https://www.renthop.com/listings/1486-bedford-avenue/3b/15745263,"1486 Bedford Avenue, Apt 3B","Crown Heights, Central Brooklyn, Brooklyn",2700,2,1.0,
https://www.renthop.com/listings/gold-street/ph12/15346640,Gold Street,"Financial District, Downtown Manhattan, Manhattan",7992,3,2.0,4.0
https://www.renthop.com/listings/pine-st/720/15369900,Pine St ,"Financial District, Downtown Manhattan, Manhattan",7000,3,2.0,
https://www.renthop.com/listings/1424-flatbush-avenue/4/15796799,"1424 Flatbush Avenue, Apt 4","Flatbush, Central Brooklyn, Brooklyn",2195,2,1.0,3.0
https://www.renthop.com/listings/w-176th-st-wadsworth-ave/22/15719009,W 176th St & Wadsworth Ave ,"Washington Heights, Upper Manhattan, Manhattan",2900,3,1.0,
https://www.renthop.com/listings/west-47th-st/5a/14670419,West 47th St,"Hell's Kitchen, Midtown Manhattan, Manhattan",4875,3,2.0,4.0
https://www.renthop.com/listings/east-80th-street/26d/15714215,East 80th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3600,1,1.0,
https://www.renthop.com/listings/christopher-street/8-a/15825243,Christopher street,"West Village, Downtown Manhattan, Manhattan",3825,0,1.0,
https://www.renthop.com/listings/wall-street/1104/15685307,Wall Street,"Financial District, Downtown Manhattan, Manhattan",4467,2,1.0,
https://www.renthop.com/listings/255-troy-ave/2/15825173,"255 Troy Ave, Apt 2","Crown Heights, Central Brooklyn, Brooklyn",1925,1,1.0,2.0
https://www.renthop.com/listings/w-15th/6m/4026644,W 15th,"Chelsea, Midtown Manhattan, Manhattan",5850,2,1.0,3.0
https://www.renthop.com/listings/water-street/608/15814962,Water Street,"Financial District, Downtown Manhattan, Manhattan",3616,1,1.0,2.0
https://www.renthop.com/listings/212-grand-st/2l/15825154,"212 Grand St., Apt 2L","Williamsburg, Northern Brooklyn, Brooklyn",4000,3,2.0,
https://www.renthop.com/listings/reade-street/na/14594244,121 Reade Street,"Tribeca, Downtown Manhattan, Manhattan",3795,1,1.0,2.0
https://www.renthop.com/listings/reade-street/na/15091385,121 Reade Street,"Tribeca, Downtown Manhattan, Manhattan",3795,1,1.0,2.0
https://www.renthop.com/listings/south-end-avenue/5c/15753097,South End Avenue,"Battery Park City, Downtown Manhattan, Manhattan",4926,2,2.0,3.0
https://www.renthop.com/listings/350-east-79th-street/6k/15214613,"350 East 79th Street, Apt 6K","Upper East Side, Upper Manhattan, Manhattan",4195,1,1.0,
https://www.renthop.com/listings/reade-street/na/14594244,121 Reade Street,"Tribeca, Downtown Manhattan, Manhattan",3795,1,1.0,2.0
https://www.renthop.com/listings/reade-street/na/15091385,121 Reade Street,"Tribeca, Downtown Manhattan, Manhattan",3795,1,1.0,2.0
https://www.renthop.com/listings/south-end-avenue/5c/15753097,South End Avenue,"Battery Park City, Downtown Manhattan, Manhattan",4926,2,2.0,3.0
https://www.renthop.com/listings/350-east-79th-street/6k/15214613,"350 East 79th Street, Apt 6K","Upper East Side, Upper Manhattan, Manhattan",4195,1,1.0,
https://www.renthop.com/listings/wall-street/2902/15684588,Wall Street,"Financial District, Downtown Manhattan, Manhattan",3593,1,1.0,2.0
https://www.renthop.com/listings/25-road/na/15811548,25 Road,"Astoria, Northwestern Queens, Queens",2550,2,1.0,
https://www.renthop.com/listings/stanton-st-new-york-ny-10002/a/15825231,"Stanton St New York, NY 10002","Lower East Side, Downtown Manhattan, Manhattan",3203,1,1.0,
https://www.renthop.com/listings/4321-broadway/2j/15670966,"701 W 184 St, Apt 2J","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",2595,2,1.0,
https://www.renthop.com/listings/east-56th-st/4l/15781460,East 56th St ,"Midtown East, Midtown Manhattan, Manhattan",3900,1,1.0,
https://www.renthop.com/listings/27-street-ditmars-blvd-astoria/2/15820976,"27 Street / Ditmars Blvd , As...","Ditmars, Astoria, Northwestern Queens, Queens",2061,1,1.0,
https://www.renthop.com/listings/west-village/3b/15788016,West Village,"West Village, Downtown Manhattan, Manhattan",2775,1,1.0,
https://www.renthop.com/listings/financial-district-downtown-manhattan/2-i/15818767,"Financial District, Downtown M...","Financial District, Downtown Manhattan, Manhattan",3400,1,1.0,2.0
https://www.renthop.com/listings/e-52nd-3rd-ave/7a/15777486,E 52nd & 3rd Ave,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",2750,1,1.0,
https://www.renthop.com/listings/wall-street/20i/15777838,Wall Street,"Financial District, Downtown Manhattan, Manhattan",3566,1,1.0,2.0
https://www.renthop.com/listings/7-navy-pier-court/5067/15646062,7 Navy Pier Court,"Stapleton, North Shore, Staten Island",2104,1,1.0,
https://www.renthop.com/listings/77-16-25th-avenue-east-elmhurst-ny-11370/2/14475103,"77-16 25th Avenue, East Elmhur...","Jackson Heights, Northwestern Queens, Queens",2695,3,1.0,
https://www.renthop.com/listings/e-75th-and-1st/16/15045745,E. 75th and 1st,"Upper East Side, Upper Manhattan, Manhattan",7395,3,2.0,
https://www.renthop.com/listings/west-street/16h/15782974,West Street,"Financial District, Downtown Manhattan, Manhattan",2746,0,1.0,
https://www.renthop.com/listings/45th-street/2/15823774,45th Street,"Steinway, Astoria, Northwestern Queens, Queens",3000,3,1.5,
https://www.renthop.com/listings/south-1st-st/21e/15786722,South 1st St.,"Williamsburg, Northern Brooklyn, Brooklyn",4597,1,1.0,
https://www.renthop.com/listings/south-1st-st/21e/15786722,South 1st St.,"Williamsburg, Northern Brooklyn, Brooklyn",4597,1,1.0,
https://www.renthop.com/listings/gold-st/phd/15767156,Gold St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",2600,0,1.0,
https://www.renthop.com/listings/wall-street/906/15797851,Wall Street,"Financial District, Downtown Manhattan, Manhattan",6596,3,2.0,4.0
https://www.renthop.com/listings/45-west-60-street/17b/15809767,"45 West 60 Street., Apt 17B","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",4195,1,1.0,
https://www.renthop.com/listings/333-86th-street/4l/15483800,"333 86th Street, Apt 4L","Bay Ridge, Southwestern Brooklyn, Brooklyn",2050,1,1.0,
https://www.renthop.com/listings/47-ann-street/7r/15796794,47 Ann Street,"Financial District, Downtown Manhattan, Manhattan",5695,2,1.0,3.0
https://www.renthop.com/listings/washington-street/na/13559770,Washington Street,"Financial District, Downtown Manhattan, Manhattan",2769,0,1.0,
https://www.renthop.com/listings/484-linden-boulevard/1/15772820,"484 Linden Boulevard, Apt 1","East Flatbush, Central Brooklyn, Brooklyn",2450,2,1.0,
https://www.renthop.com/listings/410-e-74th-street/1b/15797741,"410 E 74th Street, Apt 1B","Upper East Side, Upper Manhattan, Manhattan",2395,1,1.0,
https://www.renthop.com/listings/e-52nd-st-3rd-ave/3b/15777483,E 52nd st & 3rd Ave,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",2290,0,1.0,
https://www.renthop.com/listings/445-west-35th-street/1m/15151665,"445 West 35th Street, Apt 1M","Hell's Kitchen, Midtown Manhattan, Manhattan",3118,0,1.0,
https://www.renthop.com/listings/fourth-avenue/8d/15785752,Fourth Avenue ,"Greenwich Village, Downtown Manhattan, Manhattan",5400,2,1.0,
https://www.renthop.com/listings/21-west-end-avenue/2415/15152189,"21 West End Avenue, Apt 2415","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3150,0,1.0,
https://www.renthop.com/listings/west-36th-street/1a/15812730,West 36th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2200,1,1.0,
https://www.renthop.com/listings/washington-street/11k/15782996,Washington Street,"Financial District, Downtown Manhattan, Manhattan",2908,0,1.0,
https://www.renthop.com/listings/west-36th-street-and-10th-avenue/2d/15751926,West 36th Street And 10th Aven...,"Hell's Kitchen, Midtown Manhattan, Manhattan",2500,1,1.0,
https://www.renthop.com/listings/625-west-57-street/1917/15773040,"625 West 57 Street, Apt 1917","Hell's Kitchen, Midtown Manhattan, Manhattan",9999,3,2.0,
https://www.renthop.com/listings/343-73rd-st/2/15670846,"343 73rd St, Apt 2","Bay Ridge, Southwestern Brooklyn, Brooklyn",2399,3,1.0,
https://www.renthop.com/listings/water-street/1509/15697374, Water Street,"Financial District, Downtown Manhattan, Manhattan",7306,3,3.0,4.0
https://www.renthop.com/listings/flatbush-avenue/4/15804617,Flatbush Avenue,"Flatbush, Central Brooklyn, Brooklyn",2195,2,1.0,
https://www.renthop.com/listings/gold-street/18a/15786686,Gold Street,"Financial District, Downtown Manhattan, Manhattan",3595,0,1.0,
https://www.renthop.com/listings/gold-st/9d/15806459,Gold St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3071,1,1.0,
https://www.renthop.com/listings/343-73rd-st/2/15670846,"343 73rd St, Apt 2","Bay Ridge, Southwestern Brooklyn, Brooklyn",2399,3,1.0,
https://www.renthop.com/listings/water-street/1509/15697374, Water Street,"Financial District, Downtown Manhattan, Manhattan",7306,3,3.0,4.0
https://www.renthop.com/listings/wall-street/903/15779585,Wall street,"Financial District, Downtown Manhattan, Manhattan",2759,0,1.0,
https://www.renthop.com/listings/west-135th-street-and-broadway/b11b/15505358,West 135th Street And Broadway...,"Manhattanville, West Harlem, Upper Manhattan, Manhattan",1995,0,1.0,
https://www.renthop.com/listings/flatbush-avenue/4/15804617,Flatbush Avenue,"Flatbush, Central Brooklyn, Brooklyn",2195,2,1.0,
https://www.renthop.com/listings/flatbush-avenue/a3/15804608,Flatbush Avenue,"Flatbush, Central Brooklyn, Brooklyn",2675,3,1.5,
https://www.renthop.com/listings/113-e-119th-street/1e/15787866,"113 E 119th Street, Apt 1E","East Harlem, Upper Manhattan, Manhattan",3495,3,2.0,
https://www.renthop.com/listings/ave-p-w-8th-st/na/15825225,Ave P & W 8th st,"Bensonhurst, Southwestern Brooklyn, Brooklyn",2500,3,1.0,
https://www.renthop.com/listings/410-eastern-parkway/1m/15812711,410 eastern parkway,"Crown Heights, Central Brooklyn, Brooklyn",2000,0,1.0,
https://www.renthop.com/listings/212-starr-st/1r/15764378,"212 Starr St., Apt 1R","Bushwick, Northern Brooklyn, Brooklyn",1075,0,1.0,
https://www.renthop.com/listings/wall-street/1218/15782914,Wall Street,"Financial District, Downtown Manhattan, Manhattan",3474,1,1.0,
https://www.renthop.com/listings/518-e-51st-street/1r/15727887,"518 E 51st Street, Apt 1R","East Flatbush, Central Brooklyn, Brooklyn",1800,1,1.0,
https://www.renthop.com/listings/3rd-ave-east-30th-street/phf/15791215,3rd ave & East 30th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3595,2,1.0,
https://www.renthop.com/listings/east-54th-street/na/15342092,East 54th Street,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan",5995,2,2.0,
https://www.renthop.com/listings/692-st-marks-ave/2f/15825186,"692 St. Marks Ave, Apt 2F","Crown Heights, Central Brooklyn, Brooklyn",3299,3,1.0,
https://www.renthop.com/listings/e-87th-st/19n/11241569,E 87th St.,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3795,1,1.0,
https://www.renthop.com/listings/west-37th-street/619/15806868,West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2895,0,1.0,
https://www.renthop.com/listings/west-70th-street-and-broadway/214/15776642,West 70th Street and Broadway,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3095,0,1.0,
https://www.renthop.com/listings/court-st/phsb/15805546,Court St.,"Boerum Hill, South Brooklyn, Brooklyn",3250,0,1.0,
https://www.renthop.com/listings/e-87th-st/19n/11241569,E 87th St.,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3795,1,1.0,
https://www.renthop.com/listings/west-37th-street/619/15806868,West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2895,0,1.0,
https://www.renthop.com/listings/920-riverside-drive/22a/15751923,920 Riverside Drive,"Washington Heights, Upper Manhattan, Manhattan",1995,1,1.0,
https://www.renthop.com/listings/west-70th-street-and-broadway/214/15776642,West 70th Street and Broadway,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3095,0,1.0,
https://www.renthop.com/listings/east-32-street/8g/15705204, East 32 Street ,"Murray Hill, Midtown Manhattan, Manhattan",3200,1,1.0,2.0
https://www.renthop.com/listings/wall-street/903/15364512,Wall Street,"Financial District, Downtown Manhattan, Manhattan",2814,0,1.0,1.0
https://www.renthop.com/listings/schermerhorn-st/16h/15805692,Schermerhorn St.,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",2695,0,1.0,
https://www.renthop.com/listings/upper-westside/2b/15588830,Upper Westside,"Upper West Side, Upper Manhattan, Manhattan",6400,2,2.0,
https://www.renthop.com/listings/east-75th-st/2a/15825177,East 75th St ,"Upper East Side, Upper Manhattan, Manhattan",2162,0,1.0,
https://www.renthop.com/listings/west-135th-street-and-broadway/b6d/15505410,West 135th Street And Broadway...,"Manhattanville, West Harlem, Upper Manhattan, Manhattan",2295,1,1.0,
https://www.renthop.com/listings/387-marlborough-rd/1/15753123,"387 Marlborough Rd., Apt 1","Flatbush, Central Brooklyn, Brooklyn",2300,2,1.0,
https://www.renthop.com/listings/47-ann/7r/15818760,"47 Ann, Apt 7R","Financial District, Downtown Manhattan, Manhattan",5695,2,1.0,3.0
https://www.renthop.com/listings/lexington-ave/4a/13016188,Lexington Ave.,"Upper East Side, Upper Manhattan, Manhattan",4950,3,2.0,
https://www.renthop.com/listings/horatio-street/07r/8635099,Horatio Street,"West Village, Downtown Manhattan, Manhattan",5450,1,1.0,
https://www.renthop.com/listings/william-street/na/15043808,William Street,"Financial District, Downtown Manhattan, Manhattan",6595,3,2.0,4.0
https://www.renthop.com/listings/108-e-2nd/2/15805249,"108 E 2nd, Apt 2","Windsor Terrace, South Brooklyn, Brooklyn",2100,2,1.0,
https://www.renthop.com/listings/5-avenue/1b/15822881,"2060 5 Avenue, Apt 1B","Central Harlem, Upper Manhattan, Manhattan",3200,4,1.0,
https://www.renthop.com/listings/greenwich-st/18a/15721631,Greenwich St,"Tribeca, Downtown Manhattan, Manhattan",6495,2,2.0,4.0
https://www.renthop.com/listings/christopher-street/2c/15785715,Christopher Street,"West Village, Downtown Manhattan, Manhattan",3450,0,1.0,
https://www.renthop.com/listings/christopher-street/2c/15785715,Christopher Street,"West Village, Downtown Manhattan, Manhattan",3450,0,1.0,
https://www.renthop.com/listings/260-west-54th-street/33j/15389339,"260 West 54th Street, Apt 33J","Theater District, Midtown Manhattan, Manhattan",5133,2,2.0,
https://www.renthop.com/listings/125-borinquen-pl/203/15825004,"125 Borinquen Pl, Apt 203","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",4300,2,1.0,
https://www.renthop.com/listings/upper-eastside/11c/15825237,Upper Eastside ,"Chatham, South Side, Chicago",3197,1,1.0,
https://www.renthop.com/listings/duffield-street/14b/15713433,Duffield Street,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3300,1,1.0,
https://www.renthop.com/listings/87-hamilton-place/4s/15825142,"87 Hamilton Place, Apt 4S","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",1825,1,1.0,
https://www.renthop.com/listings/410-west-53-street/520/15823565,"410 West 53 Street, Apt 520","Hell's Kitchen, Midtown Manhattan, Manhattan",3580,2,1.0,
https://www.renthop.com/listings/west-43rd-street/30f/15806757,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",3575,1,1.0,2.0
https://www.renthop.com/listings/atlantic-avenue/2/15722262,"2278 Atlantic Avenue, Apt 2","Ocean Hill, Central Brooklyn, Brooklyn",1800,1,1.0,2.0
https://www.renthop.com/listings/fourth-ave/8l/15787935,Fourth Ave,"Greenwich Village, Downtown Manhattan, Manhattan",4100,1,1.0,
https://www.renthop.com/listings/25-34-32st/2/15823498,25-34 32st,"Astoria, Northwestern Queens, Queens",2100,2,1.0,
https://www.renthop.com/listings/attorney-st/b/14837599,Attorney St.,"Lower East Side, Downtown Manhattan, Manhattan",7420,4,2.0,
https://www.renthop.com/listings/east-88th-street-and-york-avenue/2/15694288,East 88th Street And York Aven...,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2250,1,1.0,
https://www.renthop.com/listings/east-village/3d/15789950,East Village,"East Village, Downtown Manhattan, Manhattan",2300,1,1.0,
https://www.renthop.com/listings/414-e-58th-st/e2/15824249,"414 E 58th St, Apt E2","Sutton Place, Midtown East, Midtown Manhattan, Manhattan",2540,1,1.0,
https://www.renthop.com/listings/john-street/2203/15355176,John Street,"Financial District, Downtown Manhattan, Manhattan",3822,1,1.0,3.0
https://www.renthop.com/listings/east-14st/6t/9230208,East 14st,"East Village, Downtown Manhattan, Manhattan",3595,2,1.0,
https://www.renthop.com/listings/305-w-45th-st/4g/15752026,"305 W 45th St., Apt 4G","Hell's Kitchen, Midtown Manhattan, Manhattan",2700,1,1.0,
https://www.renthop.com/listings/e-6th-st/4r/14837535,E 6th St.,"East Village, Downtown Manhattan, Manhattan",5950,3,2.0,
https://www.renthop.com/listings/east-18th-street-3rd-avenue/7m/15782863,East 18th street & 3rd Avenue,"Gramercy Park, Midtown Manhattan, Manhattan",5995,2,2.0,
https://www.renthop.com/listings/east-18th-street-3rd-avenue/7m/15782863,East 18th street & 3rd Avenue,"Gramercy Park, Midtown Manhattan, Manhattan",5995,2,2.0,
https://www.renthop.com/listings/832-lexington-ave/3c/15758574,"832 Lexington Ave, Apt 3C","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3500,3,2.0,
https://www.renthop.com/listings/north-moore/16e/15783372,North Moore,"Tribeca, Downtown Manhattan, Manhattan",4500,1,1.0,3.0
https://www.renthop.com/listings/611-w-135th-st-unit-24/24/15811547,"611 W 135th St., Apt #24","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2350,2,1.0,
https://www.renthop.com/listings/west-53rd-street/202/15804367,West 53rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",3395,1,1.0,
https://www.renthop.com/listings/600-w-58th-st/8a/15778838,"600 W 58th St, Apt 8A","Hell's Kitchen, Midtown Manhattan, Manhattan",5400,3,2.0,
https://www.renthop.com/listings/west-53rd-street/507/15806699,West 53rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",5075,2,2.0,3.0
https://www.renthop.com/listings/840-e-156th-street/3/15626366,"840 E 156th Street, Apt 3","Woodstock, West Bronx, Bronx",2450,5,1.0,
https://www.renthop.com/listings/east-village/10a/15618621,East Village,"Greenwich Village, Downtown Manhattan, Manhattan",5645,1,1.0,2.0
https://www.renthop.com/listings/greenwich-st/18e/15694969,Greenwich St,"Tribeca, Downtown Manhattan, Manhattan",4500,1,1.0,3.0
https://www.renthop.com/listings/west-204th/52/15771910,West 204th,"Inwood, Upper Manhattan, Manhattan",1950,2,1.0,
https://www.renthop.com/listings/west-50th-street/3b/11185092,West 50th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2562,2,1.0,
https://www.renthop.com/listings/east-56th-st/10h/15782798,East 56th St ,"Midtown East, Midtown Manhattan, Manhattan",4995,2,1.0,
https://www.renthop.com/listings/82-62-austin-st/62r/15825223,"82-62 Austin St, Apt 62R","Kew Gardens, Northeastern Queens, Queens",2295,2,1.0,
https://www.renthop.com/listings/e-47th-st/c/14859531,E 47th St.,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",7285,3,2.0,4.0
https://www.renthop.com/listings/west-48th-street/21l/15806547,West 48th Street,"Theater District, Midtown Manhattan, Manhattan",3450,1,1.0,
https://www.renthop.com/listings/claremont-ave-la-salle-st/5c/15505519,Claremont Ave. & La Salle St.,"Morningside Heights, West Harlem, Upper Manhattan, Manhattan",3200,3,1.0,
https://www.renthop.com/listings/waring-avenue/2g/14475199,Waring avenue ,"Bronxwood, Allerton, East Bronx, Bronx",1500,1,1.0,
https://www.renthop.com/listings/west-106th-street-and-amsterdam-avenue/6e/15764177,West 106th Street and Amsterda...,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",5750,4,2.0,
https://www.renthop.com/listings/astor-place/phd/13693795,Astor Place,"NoHo, Downtown Manhattan, Manhattan",4750,1,1.0,
https://www.renthop.com/listings/east-56th-street/11a/15438592,East 56th Street ,"Midtown East, Midtown Manhattan, Manhattan",4600,2,1.0,
https://www.renthop.com/listings/556-w-140th-street/47/15825066,"556 W 140th Street, Apt 47","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",5595,5,2.0,
https://www.renthop.com/listings/greenwich-st/12a/15694972,Greenwich St,"Tribeca, Downtown Manhattan, Manhattan",4220,1,1.0,2.0
https://www.renthop.com/listings/second-avenue-and-east-10th-street/8l/15680731,Second Avenue And East 10th St...,"East Village, Downtown Manhattan, Manhattan",4250,1,2.0,
https://www.renthop.com/listings/85th-street-and-2nd-avenue/mr34/15825227,85th Street and 2nd Avenue,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2395,0,1.0,
https://www.renthop.com/listings/121-vermilyea-ave-unit-2c/2c/15811605,"121 Vermilyea Ave, Apt 2C","Inwood, Upper Manhattan, Manhattan",1995,2,1.0,
https://www.renthop.com/listings/chrystie-street/var/15265773,Chrystie Street,"Bowery, Downtown Manhattan, Manhattan",7295,2,2.0,3.0
https://www.renthop.com/listings/east-12-st/3a/14868020,"229 East 12 St., Apt 3A","East Village, Downtown Manhattan, Manhattan",4950,3,1.0,
https://www.renthop.com/listings/west-181st/6/15771866,West 181st,"Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",1725,1,1.0,
https://www.renthop.com/listings/903-saint-johns-place/3a/15825220,"903 Saint John's Place, Apt 3A...","Crown Heights, Central Brooklyn, Brooklyn",1885,0,1.0,
https://www.renthop.com/listings/37-wall-street/11t/15825143,"37 Wall Street, Apt 11T","Financial District, Downtown Manhattan, Manhattan",3795,1,1.0,3.0
https://www.renthop.com/listings/e-6th-st/2/15126345,E 6th St.,"East Village, Downtown Manhattan, Manhattan",4120,2,1.0,
https://www.renthop.com/listings/3rd-ave-east-30th-street/5f/15791214,3rd Ave & East 30th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3250,1,1.0,
https://www.renthop.com/listings/e-35th-3rd-ave/8/14192975,E 35th & 3rd ave,"Murray Hill, Midtown Manhattan, Manhattan",2295,0,1.0,
