url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/13-east-7th-street/8/15146537,"13 East 7th Street, Apt 8","East Village, Downtown Manhattan, Manhattan",4000,2,2.0,0.0,10003
https://www.renthop.com/listings/198-scholes-st/na/15807883,198 Scholes St,"East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3050,3,1.0,0.0,11206
https://www.renthop.com/listings/254-east-28th-st/na/15808798,254 East 28th St,"Flatbush, Central Brooklyn, Brooklyn",2720,3,2.0,0.0,11226
https://www.renthop.com/listings/154-allen-st/3c/15825158,"154 Allen St, Apt 3C","Lower East Side, Downtown Manhattan, Manhattan",5095,3,2.0,0.0,10002
https://www.renthop.com/listings/304-w-151-street/4/15812729,"304 W 151 Street, Apt 4","Central Harlem, Upper Manhattan, Manhattan",2295,2,1.0,0.0,10039
https://www.renthop.com/listings/625-west-57-street/1856/15686819,"625 West 57 Street, Apt 1856","Hell's Kitchen, Midtown Manhattan, Manhattan",6995,2,2.0,0.0,10019
https://www.renthop.com/listings/10-montieth-street/236/15749775,"10 Montieth Street, Apt 236","Bushwick, Northern Brooklyn, Brooklyn",2900,1,1.0,0.0,11206
https://www.renthop.com/listings/650-crown-st/na/15717669,650 Crown St,"Crown Heights, Central Brooklyn, Brooklyn",1850,1,1.0,0.0,11213
https://www.renthop.com/listings/30-morning-side/na/15823517,30 morning side,"Morningside Heights, West Harlem, Upper Manhattan, Manhattan",9000,3,2.0,0.0,10025
https://www.renthop.com/listings/833-51st-st/na/15795902,833 51st St,"Sunset Park, South Brooklyn, Brooklyn",2500,3,1.0,0.0,11220
https://www.renthop.com/listings/110-e-7th-street/2/15825141,"110 E 7th Street, Apt 2","East Village, Downtown Manhattan, Manhattan",2700,2,1.0,0.0,10009
https://www.renthop.com/listings/401-west-22nd-street/phc/15825111,"401 West 22nd Street, Apt PHC","Chelsea, Midtown Manhattan, Manhattan",5250,1,1.0,0.0,10011
https://www.renthop.com/listings/32-e-7th-street/1e/15825118,"32 E 7th Street, Apt 1E","East Village, Downtown Manhattan, Manhattan",2490,1,1.0,2.0,10003
https://www.renthop.com/listings/32-e-7th-street/1e/15825118,"32 E 7th Street, Apt 1E","East Village, Downtown Manhattan, Manhattan",2490,1,1.0,2.0,10003
https://www.renthop.com/listings/405-east-63rd-street/4c/15702128,"405 East 63rd Street, Apt 4C","Upper East Side, Upper Manhattan, Manhattan",2650,0,1.0,0.0,10065
